,tema,categoria,subcategoria,nombre,precio,colores,tallas,descripcion,imapcto
42,Hombre,Prendas,Camisetas y polos,Pack Camiseta Oversize Algodón Orgánico x7,154.0,,[],"
Camisetas oversize de algodón orgánico de 180 gramos estilo ""boxy"", es decir, patrón más amplio de hombros, mangas más anchas, y no muy larga. Queda perfecta. Ideal si buscas un corte relajado.
Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Camisetas confeccionados de forma consciente y sostenible en el norte de Portugal.
 
[Los modelos miden 189 cm y llevan la talla L]
 
Información general:

Camiseta algodón orgánico 100%
Cuello redondo y corte oversize
Colores: Negro, Blanco, Lavagrey y Navyblue
Lavado recomendada a 30°C

 
Certificados:

OCS 100


"," 
¿Por qué decimos que nuestras camisetas oversize son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el pack de siete camisetas oversize de Minimalism, fabricadas con algodón orgánico certificado (OCS 100), en lugar de camisetas genéricas supone ahorrar:

- 16,8 kg de emisiones de CO2
- 4.305 litros de agua
- 26,6 kWh de energía

Datos de sostenibilidad auditados por Green Story"
44,Hombre,Prendas,Camisetas y polos,Polo piqué algodón orgánico,50.0,Negro,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","
Polos confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:


 Corte recto

Colores: Negro y verde oliva
Lavado recomendada a 30°C

 
Certificados:

OCS 100

 "," 
¿Por qué decimos que nuestro polo es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el polo Minimalism, fabricado con algodón orgánico certificado (OCS 100), en lugar de un polo genérico supone ahorrar:

- 2,4 kg de emisiones de CO2
- 614,9 litros de agua
- 3,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
44,Hombre,Prendas,Camisetas y polos,Polo piqué algodón orgánico,50.0,Verde Oliva,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","
Polos confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:


 Corte recto

Colores: Negro y verde oliva
Lavado recomendada a 30°C

 
Certificados:

OCS 100

 "," 
¿Por qué decimos que nuestro polo es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el polo Minimalism, fabricado con algodón orgánico certificado (OCS 100), en lugar de un polo genérico supone ahorrar:

- 2,4 kg de emisiones de CO2
- 614,9 litros de agua
- 3,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
44,Hombre,Prendas,Camisetas y polos,Polo piqué algodón orgánico,50.0,Crudo Evory,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","
Polos confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:


 Corte recto

Colores: Negro y verde oliva
Lavado recomendada a 30°C

 
Certificados:

OCS 100

 "," 
¿Por qué decimos que nuestro polo es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el polo Minimalism, fabricado con algodón orgánico certificado (OCS 100), en lugar de un polo genérico supone ahorrar:

- 2,4 kg de emisiones de CO2
- 614,9 litros de agua
- 3,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
44,Hombre,Prendas,Camisetas y polos,Polo piqué algodón orgánico,50.0,Navy Blue,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","
Polos confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:


 Corte recto

Colores: Negro y verde oliva
Lavado recomendada a 30°C

 
Certificados:

OCS 100

 "," 
¿Por qué decimos que nuestro polo es sostenible?

- Está confeccionado con algodón 100% orgánico
- Se fabrica en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el polo Minimalism, fabricado con algodón orgánico certificado (OCS 100), en lugar de un polo genérico supone ahorrar:

- 2,4 kg de emisiones de CO2
- 614,9 litros de agua
- 3,8 kWh de energía

Datos de sostenibilidad auditados por Green Story"
52,Hombre,Prendas,Camisetas y polos,Polo piqué algodón orgánico - Pack 3 uds,140.0,,[],"Polos confeccionados con 100% algodón orgánico de 180 gramos. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:



Corte recto

Colores: Negro y verde oliva
Lavado recomendada a 30°C

 
Certificados:

OCS 100
"," 
¿Por qué decimos que nuestros polos son sostenibles?

- Están confeccionados con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir el pack de tres polos orgánicos de Minimalism, fabricadas con algodón orgánico certificado (OCS 100), en lugar de polos genéricos supone ahorrar:

- 7,2 kg de emisiones de CO2
- 1.845 litros de agua
- 11,4 kWh de energía

Datos de sostenibilidad auditados por Green Story"
54,Hombre,Prendas,Camisetas y polos,Camiseta algodón orgánico manga larga,30.0,Negra,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Camiseta de manga larga 
de algodón orgánico de 180 gramos fabricada de forma consciente y sostenible en Portugal. No lleva ningún logo visible, no creemos en ello. Creemos en el confort, la durabilidad, la calidad y la utilidad para el día a día.
Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]
 
Información general:

Algodón peinado, 100% orgánico de 180 gramos
Cuello redondo
Colores: Negro, Blanco y Verde Oliva
Lavado recomendada a 30°C


 
Certificados:

OCS 100

 ","¿Por qué decimos que nuestras camisetas de manga larga son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la camiseta de manga larga de Minimalism, fabricada con algodón orgánico, en lugar de una camiseta genérica supone ahorrar:

- 1,7 kg de emisiones de CO2 evitados
- 721,6 litros de agua ahorrados
- 5 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
54,Hombre,Prendas,Camisetas y polos,Camiseta algodón orgánico manga larga,30.0,Verde Oliva,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Camiseta de manga larga 
de algodón orgánico de 180 gramos fabricada de forma consciente y sostenible en Portugal. No lleva ningún logo visible, no creemos en ello. Creemos en el confort, la durabilidad, la calidad y la utilidad para el día a día.
Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]
 
Información general:

Algodón peinado, 100% orgánico de 180 gramos
Cuello redondo
Colores: Negro, Blanco y Verde Oliva
Lavado recomendada a 30°C


 
Certificados:

OCS 100

 ","¿Por qué decimos que nuestras camisetas de manga larga son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la camiseta de manga larga de Minimalism, fabricada con algodón orgánico, en lugar de una camiseta genérica supone ahorrar:

- 1,7 kg de emisiones de CO2 evitados
- 721,6 litros de agua ahorrados
- 5 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
54,Hombre,Prendas,Camisetas y polos,Camiseta algodón orgánico manga larga,30.0,Blanca,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"," 
Camiseta de manga larga 
de algodón orgánico de 180 gramos fabricada de forma consciente y sostenible en Portugal. No lleva ningún logo visible, no creemos en ello. Creemos en el confort, la durabilidad, la calidad y la utilidad para el día a día.
Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
 
[Los modelos masculinos y llevan la talla L][Las modelos femeninas y llevan la talla XS]
 
Información general:

Algodón peinado, 100% orgánico de 180 gramos
Cuello redondo
Colores: Negro, Blanco y Verde Oliva
Lavado recomendada a 30°C


 
Certificados:

OCS 100

 ","¿Por qué decimos que nuestras camisetas de manga larga son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir la camiseta de manga larga de Minimalism, fabricada con algodón orgánico, en lugar de una camiseta genérica supone ahorrar:

- 1,7 kg de emisiones de CO2 evitados
- 721,6 litros de agua ahorrados
- 5 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
60,Hombre,Prendas,Camisetas y polos,Camiseta algodón orgánico manga larga x3,80.0,,[]," 
Camisetas de manga larga fabricadas de forma consciente y sostenible en Portugal. Sin logos.

Algodón peinado, 100% orgánico de 180 gramos
Lavado recomendada a 30°C
Confort, durabilidad, calidad y utilidad para el día a día

 ","¿Por qué decimos que nuestras camisetas de manga larga son sostenibles?

- Están confeccionadas con algodón 100% orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable

Elegir este pack de tres camisetas de manga larga de Minimalism, fabricado con algodón orgánico, en lugar de camisetas largas genéricas supone ahorrar:

- 5,1 kg de emisiones de CO2 evitados
- 2.165 litros de agua ahorrados
- 15 kWh de energía ahorrados

Datos de sostenibilidad auditados por Green Story"
62,Hombre,Prendas,Calzoncillos,Calzoncillos Bóxers Orgánicos - Pack 3 uds,32.0,,[],"
Calzoncillos estilo bóxer fabricados con 95% algodón orgánico y 5% elastano. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:

Calidad y confort para el día a día

Colores: Negro, gris, blanco y azul marinoLavado recomendada a 30°C


 
Certificados:

OCS 100


"," 
¿Por qué decimos que nuestros calzoncillos boxer son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir este pack de calzoncillos Minimalism, fabricados con algodón orgánico certificado (OCS 100), en lugar de calzoncillos genéricos supone ahorrar:
- 2,6 kg de emisiones de CO2
- 1.082 litros de agua
- 7,5 kWh de energía

Datos de sostenibilidad auditados por Green Story"
64,Hombre,Prendas,Calzoncillos,Calzoncillos Bóxers Orgánicos - Pack 5 uds,50.0,,[],"
Calzoncillos estilo bóxer fabricado con 95% algodón orgánico y 5% elastano. Al emplear algodón orgánico reducimos el consumo de agua, energía, recursos naturales y residuos para el planeta.
Confeccionados de forma consciente y sostenible en el norte de Portugal, en el municipio de Guimaraes.
 
Información general:

Calidad y confort para el día a día

Colores: Negro, gris, blanco y azul marinoLavado recomendada a 30°C


 
Certificados:

OCS 100



"," 
¿Por qué decimos que nuestros calzoncillos boxer son  sostenibles?

- Están confeccionados con algodón orgánico
- Se fabrican en el norte de Portugal, a pocos kilómetros de nuestro almacén y de nuestro consumidor final
- Al emplear materiales de primera calidad su durabilidad incrementa enormemente
- Empleamos packaging totalmente reciclado y reciclable


Elegir este pack de calzoncillos Minimalism, fabricados con algodón orgánico certificado (OCS 100), en lugar de calzoncillos genéricos supone ahorrar:

- 4,5 kg de emisiones de CO2
- 1800 litros de agua
- 12,5 kWh de energía

Datos de sostenibilidad auditados por Green Story"
